split,idx,label,pkl_path
train,1380,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1380.pkl
train,1381,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1381.pkl
train,1382,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1382.pkl
train,1383,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1383.pkl
train,1385,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1385.pkl
train,1384,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1384.pkl
train,1387,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1387.pkl
train,1386,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1386.pkl
train,1388,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1388.pkl
train,1389,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1389.pkl
train,1390,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1390.pkl
train,1391,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1391.pkl
train,1392,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1392.pkl
train,1393,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1393.pkl
train,1394,16,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1394.pkl
train,1396,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1396.pkl
train,1395,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1395.pkl
train,1397,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1397.pkl
train,1398,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1398.pkl
train,1399,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1399.pkl
train,1400,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1400.pkl
train,1401,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1401.pkl
train,1402,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1402.pkl
train,1404,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1404.pkl
train,1403,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1403.pkl
train,1405,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1405.pkl
train,1406,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1406.pkl
train,1407,10,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1407.pkl
train,1408,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1408.pkl
train,1409,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1409.pkl
train,1410,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1410.pkl
train,1412,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1412.pkl
train,1411,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1411.pkl
train,1413,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1413.pkl
train,1414,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1414.pkl
train,1415,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1415.pkl
train,1416,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1416.pkl
train,1417,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1417.pkl
train,1419,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1419.pkl
train,1418,20,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1418.pkl
train,1420,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1420.pkl
train,1421,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1421.pkl
train,1422,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1422.pkl
train,1423,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1423.pkl
train,1424,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1424.pkl
train,1425,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1425.pkl
train,1426,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1426.pkl
train,1427,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1427.pkl
train,1428,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1428.pkl
train,1429,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1429.pkl
train,1430,22,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1430.pkl
train,1431,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1431.pkl
train,1432,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1432.pkl
train,1433,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1433.pkl
train,1434,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1434.pkl
train,1435,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1435.pkl
train,1436,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1436.pkl
train,1437,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1437.pkl
train,1438,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1438.pkl
train,1439,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1439.pkl
train,1440,14,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1440.pkl
train,1441,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1441.pkl
train,1442,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1442.pkl
train,1443,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1443.pkl
train,1444,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1444.pkl
train,1445,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1445.pkl
train,1446,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1446.pkl
train,1447,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1447.pkl
train,1448,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1448.pkl
train,1449,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1449.pkl
train,1450,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1450.pkl
train,1451,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1451.pkl
train,1452,24,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1452.pkl
train,1453,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1453.pkl
train,1454,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1454.pkl
train,1455,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1455.pkl
train,1457,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1457.pkl
train,1456,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1456.pkl
train,1458,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1458.pkl
train,1459,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1459.pkl
train,1460,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1460.pkl
train,1461,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1461.pkl
train,1462,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1462.pkl
train,1463,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1463.pkl
train,1464,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1464.pkl
train,1465,19,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1465.pkl
train,1466,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1466.pkl
train,1467,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1467.pkl
train,1468,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1468.pkl
train,1469,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1469.pkl
train,1470,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1470.pkl
train,1471,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1471.pkl
train,1472,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1472.pkl
train,1473,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1473.pkl
train,1474,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1474.pkl
train,1475,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1475.pkl
train,1476,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1476.pkl
train,1477,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1477.pkl
train,1478,28,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1478.pkl
train,1479,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1479.pkl
train,1480,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1480.pkl
train,1481,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1481.pkl
train,1482,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1482.pkl
train,1483,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1483.pkl
train,1485,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1485.pkl
train,1484,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1484.pkl
train,1486,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1486.pkl
train,1487,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1487.pkl
train,1488,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1488.pkl
train,1489,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1489.pkl
train,1490,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1490.pkl
train,1491,23,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1491.pkl
train,1492,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1492.pkl
train,1493,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1493.pkl
train,1494,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1494.pkl
train,1495,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1495.pkl
train,1496,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1496.pkl
train,1497,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1497.pkl
train,1498,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1498.pkl
train,1499,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1499.pkl
train,1500,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1500.pkl
train,1501,26,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1501.pkl
train,1502,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1502.pkl
train,1503,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1503.pkl
train,1504,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1504.pkl
train,1505,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1505.pkl
train,1506,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1506.pkl
train,1508,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1508.pkl
train,1507,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1507.pkl
train,1509,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1509.pkl
train,1510,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1510.pkl
train,1511,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1511.pkl
train,1512,17,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1512.pkl
train,1513,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1513.pkl
train,1514,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1514.pkl
train,1515,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1515.pkl
train,1516,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1516.pkl
train,1517,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1517.pkl
train,1518,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1518.pkl
train,1519,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1519.pkl
train,1520,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1520.pkl
train,1521,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1521.pkl
train,1522,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1522.pkl
train,1523,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1523.pkl
train,1524,11,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1524.pkl
train,1525,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1525.pkl
train,1526,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1526.pkl
train,1527,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1527.pkl
train,1528,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1528.pkl
train,1529,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1529.pkl
train,1530,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1530.pkl
train,1531,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1531.pkl
train,1532,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1532.pkl
train,1534,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1534.pkl
train,1533,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1533.pkl
train,1535,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1535.pkl
train,1536,27,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1536.pkl
train,1537,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1537.pkl
train,1538,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1538.pkl
train,1539,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1539.pkl
train,1540,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1540.pkl
train,1541,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1541.pkl
train,1542,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1542.pkl
train,1543,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1543.pkl
train,1544,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1544.pkl
train,1545,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1545.pkl
train,1546,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1546.pkl
train,1547,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1547.pkl
train,1548,12,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1548.pkl
train,1550,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1550.pkl
train,1549,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1549.pkl
train,1551,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1551.pkl
train,1552,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1552.pkl
train,1553,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1553.pkl
train,1554,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1554.pkl
train,1555,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1555.pkl
train,1556,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1556.pkl
train,1558,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1558.pkl
train,1557,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1557.pkl
train,1559,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1559.pkl
train,1560,15,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1560.pkl
train,1561,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1561.pkl
train,1562,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1562.pkl
train,1563,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1563.pkl
train,1564,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1564.pkl
train,1565,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1565.pkl
train,1566,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1566.pkl
train,1567,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1567.pkl
train,1568,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1568.pkl
train,1569,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1569.pkl
train,1570,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1570.pkl
train,1571,29,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1571.pkl
train,1572,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1572.pkl
train,1574,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1574.pkl
train,1573,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1573.pkl
train,1575,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1575.pkl
train,1576,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1576.pkl
train,1577,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1577.pkl
train,1578,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1578.pkl
train,1579,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1579.pkl
train,1580,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1580.pkl
train,1581,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1581.pkl
train,1582,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1582.pkl
train,1583,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1583.pkl
train,1584,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1584.pkl
train,1585,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1585.pkl
train,1586,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1586.pkl
train,1587,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1587.pkl
train,1588,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1588.pkl
train,1589,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1589.pkl
train,1590,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1590.pkl
train,1591,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1591.pkl
train,1592,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1592.pkl
train,1593,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1593.pkl
train,1594,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1594.pkl
train,1595,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1595.pkl
train,1596,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1596.pkl
train,1597,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1597.pkl
train,1598,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1598.pkl
train,1599,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1599.pkl
train,1600,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1600.pkl
train,1601,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1601.pkl
train,1602,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1602.pkl
train,1603,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1603.pkl
train,1604,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1604.pkl
train,1606,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1606.pkl
train,1605,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1605.pkl
train,1607,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1607.pkl
train,1608,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1608.pkl
train,1609,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1609.pkl
train,1610,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1610.pkl
train,1611,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1611.pkl
train,1612,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1612.pkl
train,1613,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1613.pkl
train,1614,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1614.pkl
train,1615,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1615.pkl
train,1616,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1616.pkl
train,1618,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1618.pkl
train,1617,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1617.pkl
train,1619,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1619.pkl
train,1620,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1620.pkl
train,1621,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1621.pkl
train,1622,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1622.pkl
train,1623,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1623.pkl
train,1624,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1624.pkl
train,1625,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1625.pkl
train,1626,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1626.pkl
train,1627,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1627.pkl
train,1628,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1628.pkl
train,1629,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1629.pkl
train,1630,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1630.pkl
train,1631,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1631.pkl
train,1632,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1632.pkl
train,1633,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1633.pkl
train,1634,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1634.pkl
train,1635,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1635.pkl
train,1636,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1636.pkl
train,1637,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1637.pkl
train,1638,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1638.pkl
train,1639,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1639.pkl
train,1640,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1640.pkl
train,1641,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1641.pkl
train,1642,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1642.pkl
train,1643,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1643.pkl
train,1644,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1644.pkl
train,1645,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1645.pkl
train,1646,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1646.pkl
train,1647,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1647.pkl
train,1648,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1648.pkl
train,1649,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1649.pkl
train,1650,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1650.pkl
train,1651,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1651.pkl
train,1652,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1652.pkl
train,1653,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/train/1653.pkl
