video_id,seg_id,clip_path,t_start,t_end,predicted_class,similarity,status
TVHQA4fVT-I,seg_0013_742,TVHQA4fVT-I/clips/seg_0013_742.mp4,24.733,25.033,america,0.5364221930503845,desconhecido
TVHQA4fVT-I,seg_0014_880,TVHQA4fVT-I/clips/seg_0014_880.mp4,29.333,29.7,america,0.35586997866630554,desconhecido
TVHQA4fVT-I,seg_0023_1292,TVHQA4fVT-I/clips/seg_0023_1292.mp4,43.067,43.533,acontecer,0.7380623817443848,confiante
TVHQA4fVT-I,seg_0025_1387,TVHQA4fVT-I/clips/seg_0025_1387.mp4,46.233,46.567,acontecer,0.7266242504119873,confiante
TVHQA4fVT-I,seg_0028_1481,TVHQA4fVT-I/clips/seg_0028_1481.mp4,49.367,49.667,barulho,0.6229890584945679,desconhecido
TVHQA4fVT-I,seg_0029_1522,TVHQA4fVT-I/clips/seg_0029_1522.mp4,50.733,51.033,aproveitar,0.6068099737167358,desconhecido
TVHQA4fVT-I,seg_0030_1545,TVHQA4fVT-I/clips/seg_0030_1545.mp4,51.5,51.867,acontecer,0.8301196694374084,confiante
TVHQA4fVT-I,seg_0031_1574,TVHQA4fVT-I/clips/seg_0031_1574.mp4,52.467,52.967,acontecer,0.8242425918579102,confiante
TVHQA4fVT-I,seg_0037_1820,TVHQA4fVT-I/clips/seg_0037_1820.mp4,60.667,61.0,aproveitar,0.6934694647789001,confiante
TVHQA4fVT-I,seg_0040_1886,TVHQA4fVT-I/clips/seg_0040_1886.mp4,62.867,63.367,acontecer,0.4316559433937073,desconhecido
TVHQA4fVT-I,seg_0041_2268,TVHQA4fVT-I/clips/seg_0041_2268.mp4,75.6,76.367,acontecer,0.49184316396713257,desconhecido
TVHQA4fVT-I,seg_0042_2296,TVHQA4fVT-I/clips/seg_0042_2296.mp4,76.533,77.0,acontecer,0.7209340929985046,confiante
TVHQA4fVT-I,seg_0046_2412,TVHQA4fVT-I/clips/seg_0046_2412.mp4,80.4,80.7,banheiro,0.39139142632484436,desconhecido
TVHQA4fVT-I,seg_0049_2515,TVHQA4fVT-I/clips/seg_0049_2515.mp4,83.833,84.167,barulho,0.6482923030853271,confiante
TVHQA4fVT-I,seg_0052_2606,TVHQA4fVT-I/clips/seg_0052_2606.mp4,86.867,87.167,america,0.6794576644897461,confiante
TVHQA4fVT-I,seg_0053_2654,TVHQA4fVT-I/clips/seg_0053_2654.mp4,88.467,88.833,acontecer,0.7480146288871765,confiante
TVHQA4fVT-I,seg_0054_2783,TVHQA4fVT-I/clips/seg_0054_2783.mp4,92.767,93.1,acontecer,0.6570143699645996,confiante
TVHQA4fVT-I,seg_0055_2860,TVHQA4fVT-I/clips/seg_0055_2860.mp4,95.333,95.667,acontecer,0.6124839782714844,desconhecido
TVHQA4fVT-I,seg_0057_2910,TVHQA4fVT-I/clips/seg_0057_2910.mp4,97.0,97.367,acontecer,0.4783131778240204,desconhecido
TVHQA4fVT-I,seg_0059_2969,TVHQA4fVT-I/clips/seg_0059_2969.mp4,98.967,99.3,conhecer,0.3384392559528351,desconhecido
TVHQA4fVT-I,seg_0062_3031,TVHQA4fVT-I/clips/seg_0062_3031.mp4,101.033,102.0,america,0.6054134964942932,desconhecido
TVHQA4fVT-I,seg_0063_3066,TVHQA4fVT-I/clips/seg_0063_3066.mp4,102.2,102.733,america,0.5711859464645386,desconhecido
TVHQA4fVT-I,seg_0066_3201,TVHQA4fVT-I/clips/seg_0066_3201.mp4,106.7,107.267,america,0.3709639310836792,desconhecido
TVHQA4fVT-I,seg_0067_3238,TVHQA4fVT-I/clips/seg_0067_3238.mp4,107.933,108.7,america,0.5961836576461792,desconhecido
TVHQA4fVT-I,seg_0072_3324,TVHQA4fVT-I/clips/seg_0072_3324.mp4,110.8,111.133,america,0.5444216728210449,desconhecido
TVHQA4fVT-I,seg_0073_3338,TVHQA4fVT-I/clips/seg_0073_3338.mp4,111.267,111.6,acontecer,0.5228360891342163,desconhecido
TVHQA4fVT-I,seg_0079_3526,TVHQA4fVT-I/clips/seg_0079_3526.mp4,117.533,117.967,america,0.6778603792190552,confiante
TVHQA4fVT-I,seg_0082_3617,TVHQA4fVT-I/clips/seg_0082_3617.mp4,120.567,121.5,america,0.6149431467056274,desconhecido
TnQDh7h0bNA,seg_0000_6,TnQDh7h0bNA/clips/seg_0000_6.mp4,0.24,0.6,aproveitar,0.44108259677886963,desconhecido
TnQDh7h0bNA,seg_0001_35,TnQDh7h0bNA/clips/seg_0001_35.mp4,1.4,1.72,espelho,0.6323867440223694,confiante
TnQDh7h0bNA,seg_0003_112,TnQDh7h0bNA/clips/seg_0003_112.mp4,4.48,4.84,acontecer,0.6591724157333374,confiante
TnQDh7h0bNA,seg_0005_183,TnQDh7h0bNA/clips/seg_0005_183.mp4,7.32,7.68,espelho,0.6268178820610046,confiante
TnQDh7h0bNA,seg_0006_216,TnQDh7h0bNA/clips/seg_0006_216.mp4,8.64,8.92,america,0.6719073057174683,confiante
TnQDh7h0bNA,seg_0007_421,TnQDh7h0bNA/clips/seg_0007_421.mp4,16.84,17.24,acontecer,0.7220746278762817,confiante
TnQDh7h0bNA,seg_0009_467,TnQDh7h0bNA/clips/seg_0009_467.mp4,18.68,19.56,sapo,0.7394698858261108,confiante
TnQDh7h0bNA,seg_0010_533,TnQDh7h0bNA/clips/seg_0010_533.mp4,21.32,21.8,sapo,0.7477123737335205,confiante
TnQDh7h0bNA,seg_0011_772,TnQDh7h0bNA/clips/seg_0011_772.mp4,30.88,31.36,america,0.6655643582344055,confiante
TnQDh7h0bNA,seg_0012_835,TnQDh7h0bNA/clips/seg_0012_835.mp4,33.4,33.76,aproveitar,0.5156843662261963,desconhecido
TnQDh7h0bNA,seg_0013_1013,TnQDh7h0bNA/clips/seg_0013_1013.mp4,40.52,40.84,maca,0.4043794870376587,desconhecido
TnQDh7h0bNA,seg_0014_1057,TnQDh7h0bNA/clips/seg_0014_1057.mp4,42.28,42.64,aproveitar,0.41767650842666626,desconhecido
TnQDh7h0bNA,seg_0015_1152,TnQDh7h0bNA/clips/seg_0015_1152.mp4,46.08,46.56,espelho,0.49765515327453613,desconhecido
TnQDh7h0bNA,seg_0021_1413,TnQDh7h0bNA/clips/seg_0021_1413.mp4,56.52,56.92,america,0.7676806449890137,confiante
TnQDh7h0bNA,seg_0022_1472,TnQDh7h0bNA/clips/seg_0022_1472.mp4,58.88,59.36,medo,0.3870476186275482,desconhecido
TnQDh7h0bNA,seg_0024_1519,TnQDh7h0bNA/clips/seg_0024_1519.mp4,60.76,61.52,sapo,0.711263120174408,confiante
TnQDh7h0bNA,seg_0027_1646,TnQDh7h0bNA/clips/seg_0027_1646.mp4,65.84,66.12,banheiro,0.6226540803909302,desconhecido
TnQDh7h0bNA,seg_0028_1665,TnQDh7h0bNA/clips/seg_0028_1665.mp4,66.6,66.96,banheiro,0.6506540775299072,confiante
TnQDh7h0bNA,seg_0029_1722,TnQDh7h0bNA/clips/seg_0029_1722.mp4,68.88,69.28,banheiro,0.6469645500183105,confiante
TnQDh7h0bNA,seg_0030_1744,TnQDh7h0bNA/clips/seg_0030_1744.mp4,69.76,70.12,aproveitar,0.48707127571105957,desconhecido
ToSVAjP-Lo0,seg_0000_130,ToSVAjP-Lo0/clips/seg_0000_130.mp4,4.333,4.867,filho,0.4231134057044983,desconhecido
ToSVAjP-Lo0,seg_0001_167,ToSVAjP-Lo0/clips/seg_0001_167.mp4,5.567,5.967,vacina,0.3124924302101135,desconhecido
ToSVAjP-Lo0,seg_0002_205,ToSVAjP-Lo0/clips/seg_0002_205.mp4,6.833,7.4,amarelo,0.43207618594169617,desconhecido
ToSVAjP-Lo0,seg_0003_298,ToSVAjP-Lo0/clips/seg_0003_298.mp4,9.933,10.633,maca,0.4429160952568054,desconhecido
ToSVAjP-Lo0,seg_0004_404,ToSVAjP-Lo0/clips/seg_0004_404.mp4,13.467,13.833,amarelo,0.43759360909461975,desconhecido
ToSVAjP-Lo0,seg_0006_421,ToSVAjP-Lo0/clips/seg_0006_421.mp4,14.033,15.1,acontecer,0.5521606206893921,desconhecido
ToSVAjP-Lo0,seg_0007_479,ToSVAjP-Lo0/clips/seg_0007_479.mp4,15.967,16.8,barulho,0.33189767599105835,desconhecido
ToSVAjP-Lo0,seg_0008_496,ToSVAjP-Lo0/clips/seg_0008_496.mp4,16.533,17.6,acontecer,0.5566507577896118,desconhecido
ToSVAjP-Lo0,seg_0009_513,ToSVAjP-Lo0/clips/seg_0009_513.mp4,17.1,18.167,acontecer,0.4338782727718353,desconhecido
ToSVAjP-Lo0,seg_0010_552,ToSVAjP-Lo0/clips/seg_0010_552.mp4,18.4,19.467,amarelo,0.4284278154373169,desconhecido
ToSVAjP-Lo0,seg_0012_605,ToSVAjP-Lo0/clips/seg_0012_605.mp4,20.167,21.233,vacina,0.3323665261268616,desconhecido
ToSVAjP-Lo0,seg_0013_626,ToSVAjP-Lo0/clips/seg_0013_626.mp4,20.867,21.933,acontecer,0.7175670862197876,confiante
ToSVAjP-Lo0,seg_0015_668,ToSVAjP-Lo0/clips/seg_0015_668.mp4,22.267,23.0,acontecer,0.44550153613090515,desconhecido
ToSVAjP-Lo0,seg_0016_697,ToSVAjP-Lo0/clips/seg_0016_697.mp4,23.233,23.933,medo,0.651930570602417,confiante
ToSVAjP-Lo0,seg_0017_723,ToSVAjP-Lo0/clips/seg_0017_723.mp4,24.1,24.867,bala,0.27958130836486816,desconhecido
ToSVAjP-Lo0,seg_0018_761,ToSVAjP-Lo0/clips/seg_0018_761.mp4,25.367,26.433,america,0.39502108097076416,desconhecido
ToSVAjP-Lo0,seg_0019_849,ToSVAjP-Lo0/clips/seg_0019_849.mp4,28.3,28.633,acontecer,0.38307705521583557,desconhecido
ToSVAjP-Lo0,seg_0020_959,ToSVAjP-Lo0/clips/seg_0020_959.mp4,31.967,32.633,aproveitar,0.3010977804660797,desconhecido
ToSVAjP-Lo0,seg_0022_1140,ToSVAjP-Lo0/clips/seg_0022_1140.mp4,38.0,38.9,acontecer,0.6577818393707275,confiante
ToSVAjP-Lo0,seg_0023_1244,ToSVAjP-Lo0/clips/seg_0023_1244.mp4,41.467,42.2,acontecer,0.4138360023498535,desconhecido
ToSVAjP-Lo0,seg_0024_1274,ToSVAjP-Lo0/clips/seg_0024_1274.mp4,42.467,43.267,filho,0.56123286485672,desconhecido
ToSVAjP-Lo0,seg_0025_1311,ToSVAjP-Lo0/clips/seg_0025_1311.mp4,43.7,44.467,conhecer,0.5478742718696594,desconhecido
ToSVAjP-Lo0,seg_0026_1384,ToSVAjP-Lo0/clips/seg_0026_1384.mp4,46.133,46.867,filho,0.5818609595298767,desconhecido
ToSVAjP-Lo0,seg_0027_1450,ToSVAjP-Lo0/clips/seg_0027_1450.mp4,48.333,48.767,aproveitar,0.36627092957496643,desconhecido
ToSVAjP-Lo0,seg_0028_1473,ToSVAjP-Lo0/clips/seg_0028_1473.mp4,49.1,49.733,aproveitar,0.5002620220184326,desconhecido
ToSVAjP-Lo0,seg_0029_1504,ToSVAjP-Lo0/clips/seg_0029_1504.mp4,50.133,50.667,filho,0.5954844951629639,desconhecido
ToSVAjP-Lo0,seg_0030_1559,ToSVAjP-Lo0/clips/seg_0030_1559.mp4,51.967,52.667,acontecer,0.46428602933883667,desconhecido
ToSVAjP-Lo0,seg_0031_1590,ToSVAjP-Lo0/clips/seg_0031_1590.mp4,53.0,53.5,filho,0.5854098796844482,desconhecido
ToSVAjP-Lo0,seg_0032_1600,ToSVAjP-Lo0/clips/seg_0032_1600.mp4,53.333,54.4,esquina,0.5384628772735596,desconhecido
ToSVAjP-Lo0,seg_0033_1693,ToSVAjP-Lo0/clips/seg_0033_1693.mp4,56.433,56.8,banco,0.29624202847480774,desconhecido
ToSVAjP-Lo0,seg_0034_1723,ToSVAjP-Lo0/clips/seg_0034_1723.mp4,57.433,58.0,filho,0.5480971336364746,desconhecido
ToSVAjP-Lo0,seg_0036_1872,ToSVAjP-Lo0/clips/seg_0036_1872.mp4,62.4,63.0,amarelo,0.36569541692733765,desconhecido
ToSVAjP-Lo0,seg_0037_1926,ToSVAjP-Lo0/clips/seg_0037_1926.mp4,64.2,64.867,aproveitar,0.5855491161346436,desconhecido
ToSVAjP-Lo0,seg_0039_2034,ToSVAjP-Lo0/clips/seg_0039_2034.mp4,67.8,68.733,filho,0.600284993648529,desconhecido
ToSVAjP-Lo0,seg_0040_2128,ToSVAjP-Lo0/clips/seg_0040_2128.mp4,70.933,71.567,aproveitar,0.4419574737548828,desconhecido
ToSVAjP-Lo0,seg_0041_2175,ToSVAjP-Lo0/clips/seg_0041_2175.mp4,72.5,73.2,banco,0.40102773904800415,desconhecido
ToSVAjP-Lo0,seg_0042_2225,ToSVAjP-Lo0/clips/seg_0042_2225.mp4,74.167,75.067,filho,0.3677975833415985,desconhecido
ToSVAjP-Lo0,seg_0043_2241,ToSVAjP-Lo0/clips/seg_0043_2241.mp4,74.7,75.767,ruim,0.2801301181316376,desconhecido
ToSVAjP-Lo0,seg_0044_2266,ToSVAjP-Lo0/clips/seg_0044_2266.mp4,75.533,76.567,maca,0.46968764066696167,desconhecido
ToSVAjP-Lo0,seg_0046_2338,ToSVAjP-Lo0/clips/seg_0046_2338.mp4,77.933,79.0,banco,0.284370094537735,desconhecido
ToSVAjP-Lo0,seg_0048_2362,ToSVAjP-Lo0/clips/seg_0048_2362.mp4,78.733,79.467,banco,0.27123719453811646,desconhecido
ToSVAjP-Lo0,seg_0049_2409,ToSVAjP-Lo0/clips/seg_0049_2409.mp4,80.3,80.767,filho,0.6141860485076904,desconhecido
ToSVAjP-Lo0,seg_0050_2434,ToSVAjP-Lo0/clips/seg_0050_2434.mp4,81.133,82.0,banco,0.36030247807502747,desconhecido
ToSVAjP-Lo0,seg_0051_2487,ToSVAjP-Lo0/clips/seg_0051_2487.mp4,82.9,83.267,aproveitar,0.329373836517334,desconhecido
ToSVAjP-Lo0,seg_0052_2510,ToSVAjP-Lo0/clips/seg_0052_2510.mp4,83.667,84.367,filho,0.5369718074798584,desconhecido
ToSVAjP-Lo0,seg_0054_2588,ToSVAjP-Lo0/clips/seg_0054_2588.mp4,86.267,86.833,vacina,0.42232730984687805,desconhecido
ToSVAjP-Lo0,seg_0055_2729,ToSVAjP-Lo0/clips/seg_0055_2729.mp4,90.967,91.667,maca,0.3648003339767456,desconhecido
ToSVAjP-Lo0,seg_0056_2741,ToSVAjP-Lo0/clips/seg_0056_2741.mp4,91.367,92.033,ruim,0.40658530592918396,desconhecido
ToSVAjP-Lo0,seg_0057_2900,ToSVAjP-Lo0/clips/seg_0057_2900.mp4,96.667,97.567,acontecer,0.5207599401473999,desconhecido
ToSVAjP-Lo0,seg_0058_2945,ToSVAjP-Lo0/clips/seg_0058_2945.mp4,98.167,98.8,aproveitar,0.4040400981903076,desconhecido
ToSVAjP-Lo0,seg_0059_2992,ToSVAjP-Lo0/clips/seg_0059_2992.mp4,99.733,100.1,filho,0.6950565576553345,confiante
ToSVAjP-Lo0,seg_0060_3099,ToSVAjP-Lo0/clips/seg_0060_3099.mp4,103.3,103.667,filho,0.6020333170890808,desconhecido
ToSVAjP-Lo0,seg_0061_3179,ToSVAjP-Lo0/clips/seg_0061_3179.mp4,105.967,106.7,aproveitar,0.41774892807006836,desconhecido
ToSVAjP-Lo0,seg_0062_3213,ToSVAjP-Lo0/clips/seg_0062_3213.mp4,107.1,107.467,filho,0.6617112159729004,confiante
ToSVAjP-Lo0,seg_0064_3283,ToSVAjP-Lo0/clips/seg_0064_3283.mp4,109.433,109.767,filho,0.4500451982021332,desconhecido
ToSVAjP-Lo0,seg_0065_3302,ToSVAjP-Lo0/clips/seg_0065_3302.mp4,110.067,110.8,aproveitar,0.5514919757843018,desconhecido
ToSVAjP-Lo0,seg_0066_3345,ToSVAjP-Lo0/clips/seg_0066_3345.mp4,111.5,112.233,filho,0.3977920413017273,desconhecido
ToSVAjP-Lo0,seg_0067_3412,ToSVAjP-Lo0/clips/seg_0067_3412.mp4,113.733,114.267,aproveitar,0.3433632254600525,desconhecido
ToSVAjP-Lo0,seg_0068_3462,ToSVAjP-Lo0/clips/seg_0068_3462.mp4,115.4,116.467,acontecer,0.45525500178337097,desconhecido
ToSVAjP-Lo0,seg_0070_3508,ToSVAjP-Lo0/clips/seg_0070_3508.mp4,116.933,117.933,acontecer,0.6690566539764404,confiante
ToSVAjP-Lo0,seg_0071_3560,ToSVAjP-Lo0/clips/seg_0071_3560.mp4,118.667,119.267,aproveitar,0.4386364221572876,desconhecido
ToSVAjP-Lo0,seg_0072_3586,ToSVAjP-Lo0/clips/seg_0072_3586.mp4,119.533,120.067,filho,0.5098443627357483,desconhecido
ToSVAjP-Lo0,seg_0073_3609,ToSVAjP-Lo0/clips/seg_0073_3609.mp4,120.3,121.1,aluno,0.3336161971092224,desconhecido
ToSVAjP-Lo0,seg_0074_3650,ToSVAjP-Lo0/clips/seg_0074_3650.mp4,121.667,122.067,acontecer,0.28129929304122925,desconhecido
ToSVAjP-Lo0,seg_0075_3684,ToSVAjP-Lo0/clips/seg_0075_3684.mp4,122.8,123.533,filho,0.5747520327568054,desconhecido
ToSVAjP-Lo0,seg_0077_3724,ToSVAjP-Lo0/clips/seg_0077_3724.mp4,124.133,124.9,amarelo,0.4705779552459717,desconhecido
ToSVAjP-Lo0,seg_0078_3751,ToSVAjP-Lo0/clips/seg_0078_3751.mp4,125.033,126.1,amarelo,0.6058200001716614,desconhecido
ToSVAjP-Lo0,seg_0079_3793,ToSVAjP-Lo0/clips/seg_0079_3793.mp4,126.433,127.133,aproveitar,0.31369221210479736,desconhecido
ToSVAjP-Lo0,seg_0084_4136,ToSVAjP-Lo0/clips/seg_0084_4136.mp4,137.867,138.633,aproveitar,0.432228147983551,desconhecido
ToSVAjP-Lo0,seg_0086_4197,ToSVAjP-Lo0/clips/seg_0086_4197.mp4,139.9,140.967,vacina,0.35866934061050415,desconhecido
ToSVAjP-Lo0,seg_0088_4257,ToSVAjP-Lo0/clips/seg_0088_4257.mp4,141.9,142.6,filho,0.24332530796527863,desconhecido
ToSVAjP-Lo0,seg_0090_4334,ToSVAjP-Lo0/clips/seg_0090_4334.mp4,144.467,145.533,barulho,0.3403966426849365,desconhecido
ToSVAjP-Lo0,seg_0091_4354,ToSVAjP-Lo0/clips/seg_0091_4354.mp4,145.133,146.2,vacina,0.5071466565132141,desconhecido
ToSVAjP-Lo0,seg_0092_4374,ToSVAjP-Lo0/clips/seg_0092_4374.mp4,145.8,146.7,vacina,0.5806064605712891,desconhecido
ToSVAjP-Lo0,seg_0094_4430,ToSVAjP-Lo0/clips/seg_0094_4430.mp4,147.667,148.733,maca,0.4003645181655884,desconhecido
ToSVAjP-Lo0,seg_0095_4496,ToSVAjP-Lo0/clips/seg_0095_4496.mp4,149.867,150.933,amarelo,0.43615150451660156,desconhecido
ToSVAjP-Lo0,seg_0096_4517,ToSVAjP-Lo0/clips/seg_0096_4517.mp4,150.567,151.633,amarelo,0.393612265586853,desconhecido
ToSVAjP-Lo0,seg_0097_4543,ToSVAjP-Lo0/clips/seg_0097_4543.mp4,151.433,152.067,amarelo,0.36102813482284546,desconhecido
U0S3733b4O0,seg_0001_46,U0S3733b4O0/clips/seg_0001_46.mp4,1.535,1.835,acontecer,0.7762784957885742,confiante
U0S3733b4O0,seg_0003_79,U0S3733b4O0/clips/seg_0003_79.mp4,2.636,3.504,barulho,0.6536046862602234,confiante
U0S3733b4O0,seg_0005_154,U0S3733b4O0/clips/seg_0005_154.mp4,5.138,5.472,barulho,0.5437511205673218,desconhecido
U0S3733b4O0,seg_0008_247,U0S3733b4O0/clips/seg_0008_247.mp4,8.242,9.042,sapo,0.5934869050979614,desconhecido
U0S3733b4O0,seg_0010_350,U0S3733b4O0/clips/seg_0010_350.mp4,11.678,12.045,acontecer,0.5746337175369263,desconhecido
U0S3733b4O0,seg_0014_485,U0S3733b4O0/clips/seg_0014_485.mp4,16.183,17.084,acontecer,0.5886106491088867,desconhecido
U0S3733b4O0,seg_0015_580,U0S3733b4O0/clips/seg_0015_580.mp4,19.353,19.62,vacina,0.6860774159431458,confiante
U0S3733b4O0,seg_0016_607,U0S3733b4O0/clips/seg_0016_607.mp4,20.254,20.621,acontecer,0.5329729318618774,desconhecido
U0S3733b4O0,seg_0018_653,U0S3733b4O0/clips/seg_0018_653.mp4,21.788,22.389,acontecer,0.8481786847114563,confiante
U0S3733b4O0,seg_0021_742,U0S3733b4O0/clips/seg_0021_742.mp4,24.758,25.259,america,0.6473873257637024,confiante
U0S3733b4O0,seg_0023_768,U0S3733b4O0/clips/seg_0023_768.mp4,25.626,26.426,maca,0.5293668508529663,desconhecido
U0S3733b4O0,seg_0025_834,U0S3733b4O0/clips/seg_0025_834.mp4,27.828,28.896,vacina,0.6193607449531555,desconhecido
U0S3733b4O0,seg_0026_918,U0S3733b4O0/clips/seg_0026_918.mp4,30.631,31.265,filho,0.46461233496665955,desconhecido
U0S3733b4O0,seg_0028_1225,U0S3733b4O0/clips/seg_0028_1225.mp4,40.874,41.241,acontecer,0.5862337350845337,desconhecido
U0S3733b4O0,seg_0029_1279,U0S3733b4O0/clips/seg_0029_1279.mp4,42.676,43.343,acontecer,0.7374706268310547,confiante
U0S3733b4O0,seg_0032_1385,U0S3733b4O0/clips/seg_0032_1385.mp4,46.213,47.281,acontecer,0.6384530067443848,confiante
U0S3733b4O0,seg_0034_1411,U0S3733b4O0/clips/seg_0034_1411.mp4,47.08,48.081,acontecer,0.7066425085067749,confiante
U0S3733b4O0,seg_0035_1522,U0S3733b4O0/clips/seg_0035_1522.mp4,50.784,51.218,america,0.7434043884277344,confiante
U0S3733b4O0,seg_0036_1546,U0S3733b4O0/clips/seg_0036_1546.mp4,51.585,52.286,acontecer,0.705977201461792,confiante
U0S3733b4O0,seg_0038_1636,U0S3733b4O0/clips/seg_0038_1636.mp4,54.588,54.955,america,0.4908285140991211,desconhecido
U0S3733b4O0,seg_0041_1857,U0S3733b4O0/clips/seg_0041_1857.mp4,61.962,62.296,acontecer,0.5161007642745972,desconhecido
U0S3733b4O0,seg_0042_1887,U0S3733b4O0/clips/seg_0042_1887.mp4,62.963,63.43,acontecer,0.5689647793769836,desconhecido
U0S3733b4O0,seg_0045_2001,U0S3733b4O0/clips/seg_0045_2001.mp4,66.767,67.167,acontecer,0.6319835782051086,confiante
U0S3733b4O0,seg_0046_2054,U0S3733b4O0/clips/seg_0046_2054.mp4,68.535,69.002,barulho,0.6414787769317627,confiante
U0S3733b4O0,seg_0047_2202,U0S3733b4O0/clips/seg_0047_2202.mp4,73.473,74.174,acontecer,0.6415179967880249,confiante
U0S3733b4O0,seg_0049_2236,U0S3733b4O0/clips/seg_0049_2236.mp4,74.608,75.309,acontecer,0.6884883642196655,confiante
U0S3733b4O0,seg_0052_2322,U0S3733b4O0/clips/seg_0052_2322.mp4,77.477,77.978,acontecer,0.696312665939331,confiante
U0S3733b4O0,seg_0053_2446,U0S3733b4O0/clips/seg_0053_2446.mp4,81.615,81.949,acontecer,0.7696714997291565,confiante
U0S3733b4O0,seg_0054_2480,U0S3733b4O0/clips/seg_0054_2480.mp4,82.749,83.116,america,0.5897115468978882,desconhecido
U0S3733b4O0,seg_0055_2514,U0S3733b4O0/clips/seg_0055_2514.mp4,83.884,84.318,acontecer,0.8010806441307068,confiante
U0S3733b4O0,seg_0056_2538,U0S3733b4O0/clips/seg_0056_2538.mp4,84.685,84.985,acontecer,0.7509788274765015,confiante
U0S3733b4O0,seg_0057_2551,U0S3733b4O0/clips/seg_0057_2551.mp4,85.118,85.552,acontecer,0.6472628116607666,confiante
U0S3733b4O0,seg_0058_2602,U0S3733b4O0/clips/seg_0058_2602.mp4,86.82,87.287,acontecer,0.700549840927124,confiante
U0S3733b4O0,seg_0061_2741,U0S3733b4O0/clips/seg_0061_2741.mp4,91.458,91.825,acontecer,0.6498027443885803,confiante
U0S3733b4O0,seg_0067_3105,U0S3733b4O0/clips/seg_0067_3105.mp4,103.604,104.137,acontecer,0.504741370677948,desconhecido
U0S3733b4O0,seg_0068_3221,U0S3733b4O0/clips/seg_0068_3221.mp4,107.474,108.108,america,0.5803996324539185,desconhecido
U0S3733b4O0,seg_0069_3246,U0S3733b4O0/clips/seg_0069_3246.mp4,108.308,108.775,america,0.6553229093551636,confiante
U0S3733b4O0,seg_0070_3303,U0S3733b4O0/clips/seg_0070_3303.mp4,110.21,110.477,acontecer,0.484113872051239,desconhecido
U0S3733b4O0,seg_0071_3342,U0S3733b4O0/clips/seg_0071_3342.mp4,111.511,111.945,banheiro,0.5418511629104614,desconhecido
U0S3733b4O0,seg_0072_3363,U0S3733b4O0/clips/seg_0072_3363.mp4,112.212,112.746,acontecer,0.5952272415161133,desconhecido
U0S3733b4O0,seg_0073_3401,U0S3733b4O0/clips/seg_0073_3401.mp4,113.48,113.981,acontecer,0.7151166200637817,confiante
U0S3733b4O0,seg_0074_3514,U0S3733b4O0/clips/seg_0074_3514.mp4,117.25,117.985,acontecer,0.7903722524642944,confiante
U0S3733b4O0,seg_0075_3555,U0S3733b4O0/clips/seg_0075_3555.mp4,118.618,119.019,acontecer,0.523454487323761,desconhecido
U0S3733b4O0,seg_0076_3578,U0S3733b4O0/clips/seg_0076_3578.mp4,119.386,120.253,acontecer,0.6901581287384033,confiante
U0S3733b4O0,seg_0077_3637,U0S3733b4O0/clips/seg_0077_3637.mp4,121.355,121.688,acontecer,0.6283679604530334,confiante
U0S3733b4O0,seg_0079_3786,U0S3733b4O0/clips/seg_0079_3786.mp4,126.326,126.66,banheiro,0.7085229158401489,confiante
U0S3733b4O0,seg_0080_3851,U0S3733b4O0/clips/seg_0080_3851.mp4,128.495,128.929,acontecer,0.6638590097427368,confiante
U0S3733b4O0,seg_0082_3934,U0S3733b4O0/clips/seg_0082_3934.mp4,131.264,132.265,america,0.6880142688751221,confiante
U0S3733b4O0,seg_0083_4001,U0S3733b4O0/clips/seg_0083_4001.mp4,133.5,133.934,acontecer,0.6664670705795288,confiante
U0S3733b4O0,seg_0086_4068,U0S3733b4O0/clips/seg_0086_4068.mp4,135.736,136.67,acontecer,0.7315789461135864,confiante
U0S3733b4O0,seg_0088_4227,U0S3733b4O0/clips/seg_0088_4227.mp4,141.041,141.875,barulho,0.567642331123352,desconhecido
U0S3733b4O0,seg_0091_4539,U0S3733b4O0/clips/seg_0091_4539.mp4,151.451,151.985,acontecer,0.7051830291748047,confiante
U0S3733b4O0,seg_0092_4564,U0S3733b4O0/clips/seg_0092_4564.mp4,152.285,153.086,america,0.6453495025634766,confiante
U0S3733b4O0,seg_0094_4673,U0S3733b4O0/clips/seg_0094_4673.mp4,155.922,156.456,acontecer,0.7379435300827026,confiante
U0S3733b4O0,seg_0095_4737,U0S3733b4O0/clips/seg_0095_4737.mp4,158.058,158.392,acontecer,0.5494881868362427,desconhecido
U0S3733b4O0,seg_0096_4834,U0S3733b4O0/clips/seg_0096_4834.mp4,161.294,161.662,acontecer,0.7761062383651733,confiante
U0S3733b4O0,seg_0097_4921,U0S3733b4O0/clips/seg_0097_4921.mp4,164.197,164.598,banheiro,0.4157360792160034,desconhecido
U0S3733b4O0,seg_0099_5194,U0S3733b4O0/clips/seg_0099_5194.mp4,173.306,173.874,acontecer,0.818055272102356,confiante
U0S3733b4O0,seg_0103_5531,U0S3733b4O0/clips/seg_0103_5531.mp4,184.551,184.851,acontecer,0.6287541389465332,confiante
U0S3733b4O0,seg_0104_5560,U0S3733b4O0/clips/seg_0104_5560.mp4,185.519,186.253,acontecer,0.5782387852668762,desconhecido
U0S3733b4O0,seg_0105_5644,U0S3733b4O0/clips/seg_0105_5644.mp4,188.321,188.755,acontecer,0.5482614040374756,desconhecido
